FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,912328025,952299867,1059865999,2004078742,1149587498,929113786,905573689,1545020904,711926780,745631118,790996592,714652500,565398705,660440642,556347375,ZOREN
2AA,Finansal Borçlar,Short-Term Financial Loans,547423535,548471908,580857800,1030529095,500200023,529778157,518361154,827547480,456692700,451602844,475949126,397307601,308025517,294854694,287054971,ZOREN
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,228216660,255641468,321425930,506522208,334861735,192548126,183495114,189966634,110136472,132994560,140893206,180176875,154186003,229542178,150048339,ZOREN
2AAGAB,Diğer Borçlar,Other Short-Term Loans,110727589,115527517,126982767,317207399,218929684,114713950,123962080,59991150,52030572,57627815,60756820,80179749,64833151,66836563,67812398,ZOREN
2AAGAC,Müşteri Söz. Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,7894909,5187162,2763784,112744181,62851135,67604176,46530591,92122863,72378863,77662785,84321217,33655486,22691886,32030096,14557929,ZOREN
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),1555018,3784524,7122320,11811713,13332482,5838165,11755487,5198245,6273853,7573293,5547985,538572,1243785,7106705,11196130,ZOREN
2AAGE,Borç Karşılıkları,Short-Term Provisions,1393324,1387241,1140895,1892163,1065729,819997,775870,3611506,2706872,3350372,3013706,4539609,3725092,3464875,3690959,ZOREN
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,15116991,22300047,19572501,23371984,18346710,17811215,20693393,23270049,11707448,14819448,20514532,18254608,10693271,26605530,21986648,ZOREN
2AAGG,(Ara Toplam),(Subtotal),912328025,952299867,1059865999,2004078742,1149587498,929113786,905573689,1201707927,711926780,745631118,790996592,714652500,565398705,660440642,556347375,ZOREN
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,0,0,0,0,0,343312977,0,0,0,0,0,0,0,ZOREN
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,1423848399,1450133722,1342703575,2438799541,1413898310,1178806862,1184670058,1394272006,882505596,858617863,831758385,1419520804,1222871118,1189489807,1222840968,ZOREN
2BA,Finansal Borçlar,Long-Term Financial Loans,1326997306,1299074493,1209554929,1992780429,1169783456,1030908634,1002637680,1252821781,781122077,744192481,705885643,1225545426,1086751124,1062639077,1083805193,ZOREN
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BBB,Diğer Borçlar,Other Long-Term Loans,482559,436033,402057,706865,485204,501477,518924,546704,397049,413346,428202,561853,460172,467116,482954,ZOREN
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,26354203,21523007,10522978,0,ZOREN
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,6008115,5703656,6451992,15411969,12526762,9848123,10974039,14022000,11389456,12036290,13242215,15761866,14792791,15212145,15660172,ZOREN
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,90360419,144919539,126294597,429900278,231102888,137548629,170539415,126881521,89597015,101975746,112202326,151297457,99344024,100648491,122892650,ZOREN
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,ZOREN
2N,Özkaynaklar,SHAREHOLDERS EQUITY,398269649,604153157,513843931,1842864190,1006475781,786323020,772245461,1883456748,1512878437,1641265398,1747973876,2081309778,1657685027,1578263029,1700195567,ZOREN
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,407938555,614159328,523706373,1846830023,1006513879,786340531,771454350,1880012275,1512854784,1641245724,1747947868,2081293454,1657671679,1578253383,1700190156,ZOREN
2OA,Ödenmiş Sermaye,Share Capital,170491356,149777730,134755634,133461456,130291122,96638526,182308758,169541526,154590089,152043618,146273678,141467528,132157309,125589012,120245493,ZOREN
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,98749,0,78050,531764,75465,55973,708051,1593148,1157694,1234321,1293381,1667388,1366824,1376908,1417261,ZOREN
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,108614860,92798207,89460762,116457186,73374488,89510777,87282688,94303981,98873749,88827318,87523645,104169252,94451983,78026695,-6470266,ZOREN
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,540867,475155,427499,5371770,413336,306576,289178,4926199,3579750,3816690,3999298,5155759,4226391,4257568,4382347,ZOREN
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),-36532138,-21622452,-5945580,784608531,13029425,40447668,52334172,1213408904,1320584072,1410972197,1487098252,1853867109,1450920872,1461627985,1504462406,ZOREN
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),5891499,2459770,4814226,506806267,82220526,77537534,78081237,534669784,108696373,75997817,50205807,-83889106,-87950557,-209851780,-108281596,ZOREN
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,158833362,390270918,300115782,299593049,707109518,481843477,370450266,-138431266,-174626943,-91646237,-28446193,22880915,62498857,117226995,184434509,ZOREN
2ODA,Azınlık Payları,Minority Interests,-9668906,-10006171,-9862441,-3965834,-38097,-17511,791111,3444473,23652,19674,26007,16325,13348,9645,5411,ZOREN
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,2734446074,3006586745,2916413506,6285742473,3569961590,2894243668,2862489207,4822749658,3107310813,3245514379,3370728852,4215483082,3445954850,3428193477,3479383910,ZOREN
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3C,Satış Gelirleri,Net Sales,425957235,809602173,1246945703,2335604874,510150863,954470895,1361741431,1653031154,232738560,464661490,835626456,1131602022,168898009,349262565,618665111,ZOREN
3CA,Satışların Maliyeti (-),Cost Of Sales,-359154346,-690363299,-1046960198,-1995055349,-413266904,-764343655,-1122507183,-1425069386,-205874617,-413493108,-728025000,-990043198,-160297623,-324386567,-523330280,ZOREN
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,66802889,119238875,199985505,340549525,96883959,190127241,239234248,227961768,26863943,51168383,107601456,141558824,8600386,24875998,95334831,ZOREN
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),66802889,119238875,199985505,340549525,96883959,190127241,239234248,227961768,26863943,51168383,107601456,141558824,8600386,24875998,95334831,ZOREN
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-1191610,-2405924,-3302179,-9429004,-2819565,-5558460,-7961636,-9935986,-2240861,-4709991,-7427354,-9043973,-1912886,-3670206,-5519761,ZOREN
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-9027969,-17925867,-27466190,-66073325,-21642987,-43884724,-57709612,-85444530,-18738634,-37286908,-58948017,-64999666,-10693795,-18761637,-34562176,ZOREN
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,81335668,147422969,180153452,91680892,32727531,97170378,142729294,178390655,33371638,63106237,100102138,111472712,23858761,48570576,74318339,ZOREN
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-34313009,-58784054,-75029936,-57885307,-18336169,-68074596,-102671641,-112625765,-27680340,-54756937,-79009603,-105160867,-24626282,-48446869,-63144697,ZOREN
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,103605970,187545998,274340652,298842781,86812768,169779839,213620653,198346141,11575747,17520784,62318618,73827030,-4773815,2567861,66426536,ZOREN
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,56583310,98907083,169217136,265047196,72421407,140684056,173563000,132581251,5884448,9171483,41226084,67515185,-4006295,2444154,55252894,ZOREN
3HA,Yatırım Faaliyetlerinden Gelirler,None,0,132535,170928,376226,164442103,266580737,258991170,251531072,164904471,171153154,180245663,184121765,0,2033229,199223134,ZOREN
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,-1505,0,0,-647418,-173112,0,0,0,0,-198865,0,0,ZOREN
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,1953597,-630232,3345288,9240439,3985404,3389710,8715951,8254515,-416855,8864260,23199102,30546612,4272156,4132194,892146,ZOREN
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,105559566,187048301,277856868,308457941,255240275,439750286,480680357,457958616,176063363,197538197,265763383,288495407,-700524,8733284,266541816,ZOREN
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),83039349,158803549,240195197,531581601,51808817,390798849,482729417,557464733,85212211,119242881,151945291,187352625,49816447,78865006,125638493,ZOREN
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-174240977,-332709618,-498143912,-228052938,-56334559,-616221467,-723015652,-731812420,-204681481,-354924196,-519956753,-818147235,-159416327,-325056164,-483876235,ZOREN
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,0,132535,170928,374721,164442103,266580737,258343752,251357960,164904471,171153154,180245663,184121765,-198865,2033229,199223134,ZOREN
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,14357938,13142232,19908153,611986605,250714532,214327667,240394122,283610929,56594093,-38143118,-102248079,-342299203,-110300404,-237457874,-91695927,ZOREN
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-9120864,-12967176,-18332410,-172684391,-48085299,-2657972,-127615339,369702331,28903030,68072854,91921995,172156603,18522137,14564962,-24846586,ZOREN
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-2969149,-6506864,-12965898,-26924087,-11651135,-22015819,-36078502,-29382167,-7817949,-12922203,-16854957,-15012494,-504693,-8086684,-20700709,ZOREN
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-6151715,-6460312,-5366512,-145760303,-36434164,19357846,-91536837,399084498,36720979,80995057,108776952,187169097,19026831,22651646,-4145877,ZOREN
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,5237074,175057,1575743,439302214,202629233,211669695,112778784,653313260,85497123,29929736,-10326084,-170142600,-91778266,-222892911,-116542513,ZOREN
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ZOREN
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,132995701,31533164,-345844,-13402884,12335756,71315663,76789431,81182559,79921502,0,0,0,ZOREN
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,5237074,175057,1575743,572297916,234162397,211323850,99375900,665649016,156812786,106719167,70856475,-90221098,-91778266,-222892911,-116542513,ZOREN
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ZOREN
3LB,Azınlık Payları,Minority Interests,-945702,-2582929,-4036856,917303,1429,1566,5451,3916900,-7687,-15590,-9015,-27319,276,-4082,-9110,ZOREN
3Z,Ana Ortaklık Payları,Parent Shares,6182776,2757986,5612598,571380613,234160968,211322285,99370449,661732116,156820473,106734757,70865489,-90193779,-91778542,-222888830,-116533403,ZOREN
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0,ZOREN
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,ZOREN
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,0,0,0,0,-0,-0,0,-0,-0,ZOREN
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,ZOREN
4B,Amortisman Giderleri,Depreciation & Amortization,22450009,42314532,66080281,220822969,72321797,127640094,183053042,259955887,52128036,88053545,139590056,184205898,36448534,74331972,117811653,ZOREN
4BA,Kıdem Tazminatı,Severance Payments,0,403316,0,1716580,0,1028493,2676027,1968858,610231,815700,6138879,1953946,423933,957082,1418582,ZOREN
4BB,Finansman Giderleri,Financial Expenses,-174240977,-332709618,-498143912,-228052938,-56334559,-616221467,-723015652,-731812420,-204681481,-354924196,-519956753,-818147235,-159416327,-325056164,-483876235,ZOREN
4BC,Yurtiçi Satışlar,Domestic Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
4BD,Yurtdışı Satışlar,Export Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-1128391817,-1139611038,-1126884206,-1760414212,-856362647,-1074522056,-975519624,-1236909478,-563216712,-592776505,-635841760,-1066859296,-901641339,-878939469,-805510530,ZOREN
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-1140310997,-1145005088,-1132894275,-1769600303,-861080994,-1080771347,-980909563,-1244537097,-567820266,-595541896,-640702974,-1069263477,-902714385,-880601551,-806283387,ZOREN
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-1113150298,-1128885141,-1115745730,-1750907086,-851167158,-1041918438,-944688532,-1236909478,-563216712,-592776505,-635841760,-1066859296,-901641339,-878939469,-805510530,ZOREN
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-20405521,108448558,188449181,192274868,357662642,356962402,525118172,713011139,115383861,191771250,417649783,249924491,9928509,90178771,27976447,ZOREN
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,5237074,175057,1575743,572297916,216007134,211323850,99375900,665649016,156812786,106719167,70856475,-90221098,-91778266,-222892911,-116542513,ZOREN
4CAA,Düzeltmeler:,Adjustments:,85243577,187605582,295834351,-427265990,-2339669,-93285183,86252939,-507751606,-163488502,-193719392,-21921159,-30280706,58438596,171175956,155613998,ZOREN
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,22450009,42314532,66080281,220822969,65682810,127640094,183053042,259955887,52128036,88053545,139590056,184205898,36448534,74331972,117811653,ZOREN
4CAC,Karşılıklardaki Değişim,Change in Provisions,598525,914850,904473,2540594,434272,1590440,1938740,5059522,729189,1591301,6254182,2770856,427878,655565,1238160,ZOREN
4CAD,Diğer Gelir/ Gider,Other Income / Expense,62195043,144376200,228849596,-650629553,-68456751,320163196,943215174,318066467,18154307,92980315,367028594,181045016,64947531,156863690,103780764,ZOREN
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),90480651,187780639,297410094,145031926,213667465,118038668,185628839,157897410,-6675717,-87000225,48935316,-120501804,-33339671,-51716956,39071485,ZOREN
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-109017598,-76653361,-103806553,67029328,147850854,252834176,356392562,577067742,126799726,288238734,385971159,396392943,43944322,143676339,-1830465,ZOREN
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),-18536947,111127278,193603541,212061254,361518319,370872844,542021401,734965153,120124009,201238509,434906475,275891139,10604651,91959384,37241021,ZOREN
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-1868574,-2678720,-5154360,-19786385,-3855678,-13910442,-16903229,-21954014,-4740149,-9467259,-17256691,-25966648,-676142,-1780613,-9264574,ZOREN
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-5905163,-14307980,-20242720,-59724006,-19207783,-16739620,-35476492,-51160593,-6004731,-14190152,-21217100,-45871333,-5699766,-9143009,-17478864,ZOREN
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,0,0,-463265,0,83655101,93026102,95640318,46369489,164993456,176005166,188888910,184116233,-10580489,-19801075,145151175,ZOREN
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-5905163,-14307980,-20705985,-59724006,64447318,76286483,60163826,-4791104,158988725,161815014,167671809,138244900,-16280255,-28944084,127672311,ZOREN
4CB,Serbest Nakit Akım,Free Cash Flow,-26310684,94140578,167743196,132550862,422109960,433248884,585281999,708220034,274372586,353586264,585321592,388169391,-6351747,61234687,155648758,ZOREN
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,94825913,88774943,39646070,175770817,-343809237,-351306117,-422528337,-458837017,-214152831,-245973413,-340546066,-83748542,77994171,80302590,65249406,ZOREN
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,80921760,0,0,0,0,0,0,0,ZOREN
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-72126632,-106523469,-171978252,-268650263,-172637218,-84153990,-190283698,-343769012,-99126039,-135943727,-253533736,-328170354,-26158069,-105134516,-147547959,ZOREN
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,22699281,-17748526,-132332182,-92879447,-516446455,-435460107,-612812035,-721684269,-313278871,-381917141,-594079802,-411918897,51836102,-24831926,-82298554,ZOREN
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-3611402,76392052,35411013,39671416,-94336495,-2211223,-27530036,-13464235,-38906285,-28330877,-8758209,-23749505,45484355,36402761,73350204,ZOREN
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,-3580843,-9298571,-3003181,-5119166,-4501766,-17688268,-2046808,-8882502,-2550547,-1875787,-2621623,-3185416,-461527,-796212,-1003852,ZOREN
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZOREN
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-7192245,67093480,32407833,34552250,-98838261,-19899491,-29576844,-22346737,-41456832,-30206664,-11379833,-26934922,45022828,35606549,72346352,ZOREN
