FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
1BFAA,Kullanım Hakkı Varlıkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,3782434,3284458,3111102,12798977,7399224,7508699,7014670,12548687,9025408,10123087,10466254,13458478,11014249,11345658,11532463,ISGYO
1BGA,Şerefiye,Goodwill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,120269,102125,129281,303613,170449,127892,161823,360827,251548,282052,352232,443459,352406,373740,370775,ISGYO
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,690277,655135,601636,2695917,631495,477057,463774,2566075,2300514,2488368,2808019,4017507,3584272,4015103,4333915,ISGYO
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,486086046,440987571,421086270,1583506186,926173528,893204497,855595633,1623151420,1156100432,1283471414,1335933307,1691320505,1371042692,1324990565,1344816299,ISGYO
1BM,KAYNAKLAR,LIABILITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,99889249,97688676,104325450,307817137,199537011,166934388,149584801,180251714,139306206,128795956,164054261,175154291,168995025,73392942,45368387,ISGYO
2AA,Finansal Borçlar,Short-Term Financial Loans,86652093,85635773,98571750,298942292,188133568,152048855,128526889,121225108,94135423,104954776,144294787,143366731,108987291,53931153,25613687,ISGYO
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,988069,809717,891270,1621435,4013218,1526704,1096198,11826111,2164898,1905550,2499324,5094111,2357758,1708180,1671741,ISGYO
2AAGAB,Diğer Borçlar,Other Short-Term Loans,1213711,1300465,1317047,2129922,1406671,1383583,1137171,2016921,804436,808574,855507,1075460,970744,1009439,896589,ISGYO
2AAGAC,Müşteri Söz. Doğan Yük.,None,7782753,6716381,1597977,2324383,2807882,7782034,11033149,41983123,41265959,18578334,14328075,22642058,21653580,15976070,15791095,ISGYO
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,1615325,1867018,80509,177943,1471657,3384962,6937082,69406,80655,98344,56506,112431,72737,99678,82507,ISGYO
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),0,0,0,0,0,0,0,0,0,0,0,0,2879198,0,0,ISGYO
2AAGE,Borç Karşılıkları,Short-Term Provisions,713967,345599,519340,560738,571895,169482,363515,1172556,477742,196016,461064,1778277,1934701,260213,453926,ISGYO
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,923330,1013723,1347558,2060423,1132119,638767,490797,1958488,377093,2254362,1558998,1085225,30139016,408208,858842,ISGYO
2AAGG,(Ara Toplam),(Subtotal),99889249,97688676,104325450,307817137,199537011,166934388,149584801,180251714,139306206,128795956,164054261,175154291,168995025,73392942,45368387,ISGYO
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,8267210,7266836,12019096,765284,480791,424152,19652105,119453646,58286576,54258691,26393484,128212079,87466349,95832209,125623158,ISGYO
2BA,Finansal Borçlar,Long-Term Financial Loans,7978996,7009598,11696789,0,0,0,19313581,118766520,57821590,53762060,25968374,8618069,0,0,0,ISGYO
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BBB,Diğer Borçlar,Other Long-Term Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,288214,257238,322307,765284,480791,424152,338524,687127,464986,496631,425109,426454,332422,374890,356778,ISGYO
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0,0,119167555,87133927,95457319,125266380,ISGYO
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,ISGYO
2N,Özkaynaklar,SHAREHOLDERS EQUITY,377929587,336032059,304741725,1274923764,726155726,725845956,686358727,1323446060,958507650,1100416766,1145485562,1387954135,1114581318,1155765414,1173824754,ISGYO
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,377929587,336032059,304741725,1274923764,726155726,725845956,686358727,1323446060,958507650,1100416766,1145485562,1387954135,1114581318,1155765414,1173824754,ISGYO
2OA,Ödenmiş Sermaye,Share Capital,65383435,57439759,51678786,51182469,49966645,37060875,34957704,32509588,29642650,29154364,28047978,27126398,25341164,24081693,23057073,ISGYO
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,25401,22854,360745,22096,16389,15459,330821,240399,256312,268579,346237,283824,285919,294297,ISGYO
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,5305201,4660653,4193208,28609756,5174476,3837972,3620171,27777517,21183450,22585625,23666601,30509642,25009900,25194505,25932785,ISGYO
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),282536156,248209792,223315362,-6501783,650708482,482638472,455249187,413565916,410925864,438125853,459095108,563961981,488251053,491854952,506267884,ISGYO
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),4508311,7979117,9591155,459155715,682453,185644074,176812800,153295533,-3207614,74398338,70360600,31656731,-23212587,9332603,-6072719,ISGYO
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,20196483,17717337,15940360,742116863,19601574,16648175,15703406,695966685,499722900,535896274,564046695,727455015,598907964,605015742,624345434,ISGYO
2ODA,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,486086046,440987571,421086270,1583506186,926173528,893204497,855595633,1623151420,1156100432,1283471414,1335933307,1691320505,1371042692,1324990565,1344816299,ISGYO
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3C,Satış Gelirleri,Net Sales,9982428,20907090,32899755,87424308,19801022,35510612,46517166,69273739,14111267,67755455,113228425,154448312,20415538,43734128,60554197,ISGYO
3CA,Satışların Maliyeti (-),Cost Of Sales,-3139063,-5889716,-12707769,-38643722,-4185944,-8264362,-10960381,-19406287,-2615472,-38794485,-71433050,-102021097,-10502946,-21280159,-28061604,ISGYO
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,6843365,15017373,20191986,48780587,15615078,27246250,35556785,49867452,11495795,28960970,41795374,52427214,9912592,22453969,32492593,ISGYO
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),6843365,15017373,20191986,48780587,15615078,27246250,35556785,49867452,11495795,28960970,41795374,52427214,9912592,22453969,32492593,ISGYO
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-320313,-767504,-884268,-2181844,-777989,-1407070,-1761757,-2513322,-361022,-1023886,-1773428,-2636510,-743049,-1003276,-1244704,ISGYO
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-703845,-1565134,-2322851,-5866328,-2939913,-5480680,-6821885,-8436060,-1795609,-4675366,-7204631,-9377240,-1861621,-4326131,-6771087,ISGYO
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,565171,1430890,2536476,455420749,5369675,192249995,135061145,123601620,221217,94361317,101929484,126506901,177445,31127426,32667696,ISGYO
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-77535,-142284,-219569,-28878,-7655265,0,-42519040,-6451714,-19119422,-5334559,-19128686,-15378880,-14094620,-24056211,-23481268,ISGYO
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,6306843,13973342,19301774,496124285,9611585,212608495,119515248,156067976,-9559041,112288477,115618113,151541486,-6609254,24195776,33663230,ISGYO
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,5819207,12684735,16984868,40732415,11897176,20358500,26973143,38918070,9339164,23261719,32817316,40413465,7307921,17124562,24476801,ISGYO
3HA,Yatırım Faaliyetlerinden Gelirler,None,0,0,923689,2042091,0,0,1730068,2555040,0,0,0,0,0,14041398,14644475,ISGYO
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,0,-814074,-776780,-692865,-685953,0,0,0,0,0,0,0,ISGYO
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,ISGYO
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,100577,191278,296739,76957,117845,-21490,128870,278192,33759,55877,163913,292867,202975,301289,435258,ISGYO
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,6407420,14164620,20522202,498243334,8915356,211810225,120681322,158215256,-9525282,112344354,115782026,151834353,-6406279,38538463,48742964,ISGYO
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),207974,0,0,0,566904,1038289,1657722,6677775,1726628,2696751,4018453,8195567,5493800,11769309,15277454,ISGYO
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-1884192,-5218135,-9340487,19415366,27095425,10487306,44992599,24832628,3170911,-10552978,-20486481,-30006790,-30916203,-39596749,-44486004,ISGYO
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,0,0,923689,2042091,-814074,-776780,1037203,1869088,0,0,0,0,0,14041398,14644475,ISGYO
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,4731202,8946484,11181716,517658700,36577685,223335821,167331642,189725660,-4627743,104488127,99313999,130023130,-31828682,10711024,19534415,ISGYO
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,-95987243,7605784,-798632,-26069917,ISGYO
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,-3368422,-4035496,-514833,ISGYO
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,0,0,0,0,0,0,0,0,0,0,0,-95987243,10974206,3236864,-25555084,ISGYO
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,4731202,8946484,11181716,517658700,36577685,223335821,167331642,189725660,-4627743,104488127,99313999,34035887,-24222898,9912392,-6535502,ISGYO
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ISGYO
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,4731202,8946484,11181716,517658700,36577685,223335821,167331642,189725660,-4627743,104488127,99313999,34035887,-24222898,9912392,-6535502,ISGYO
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ISGYO
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
3Z,Ana Ortaklık Payları,Parent Shares,4731202,8946484,11181716,517658700,36577685,223335821,167331642,189725660,-4627743,104488127,99313999,34035887,-24222898,9912392,-6535502,ISGYO
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,-0,ISGYO
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,-0,ISGYO
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,-0,ISGYO
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,-0,ISGYO
4B,Amortisman Giderleri,Depreciation & Amortization,48906,94920,152022,495812,231572,514619,607901,562969,173697,401309,645307,801093,118236,337876,531036,ISGYO
4BA,Kıdem Tazminatı,Severance Payments,37453,44786,114488,97136,21444,124996,144136,238864,37121,133221,156118,130347,5769,30019,45522,ISGYO
4BB,Finansman Giderleri,Financial Expenses,-1884192,-5218135,-9340487,19415366,27095425,10487306,44992599,24832628,3170911,-10552978,-20486481,-30006790,-30916203,-39596749,-44486004,ISGYO
4BC,Yurtiçi Satışlar,Domestic Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4BD,Yurtdışı Satışlar,Export Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,7703897,14166390,15240808,28958883,17027544,23533098,-477490,-684852,-106055,-53042,42019,-999698,62335,116129,64908,ISGYO
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,8117763,14723220,15873790,30225050,17329478,24214347,86942,188954,58586,109728,214881,-792331,222442,116129,162087,ISGYO
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),7703897,14166390,15240808,28958883,17027544,23533098,-477490,-684852,-106055,-53042,42019,-999698,62335,116129,64908,ISGYO
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-5941637,-4235244,-13015531,-111479796,-107808728,-111807597,-98677792,-59892274,2266735,10643424,22047962,35315262,12081796,-25615764,-23911530,ISGYO
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,4731202,8946484,11181716,517658700,30978584,205046606,167331642,189725660,-4627743,104488127,99313999,34035887,-24222898,9912392,-6535502,ISGYO
4CAA,Düzeltmeler:,Adjustments:,1215525,3776047,5753341,-544028195,-18993355,-203916143,-161692884,-154086591,12860807,-89603966,-79680622,-9408724,1763810,-24586026,-5589969,ISGYO
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,48906,94920,152022,495812,196124,472476,607901,562969,173697,401309,645307,801093,118236,337876,531036,ISGYO
4CAC,Karşılıklardaki Değişim,Change in Provisions,111383,121448,238991,122728,106946,308997,245266,391674,114947,239625,211517,284487,32723,90404,104686,ISGYO
4CAD,Diğer Gelir/ Gider,Other Income / Expense,1055236,3559678,5362328,-544646736,-19296426,-140063082,-39296143,-31205752,45814050,-37259655,-1977408,75015576,15898128,-7690934,16371905,ISGYO
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),5946727,12722531,16935057,-26369495,11985229,1130463,5638758,35639069,8233064,14884161,19633377,24627164,-22459088,-14673634,-12125471,ISGYO
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-12179409,-17447020,-30634785,-88273634,-120249353,-113560241,-105303767,-98990292,-7692956,-6876902,-1433155,3096491,30967415,-17077131,-24862294,ISGYO
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),-6232682,-4724489,-13699728,-114643129,-108264124,-112429778,-99665009,-63351224,540108,8007259,18200222,27723655,8508326,-31750765,-36987765,ISGYO
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,291046,489245,684197,3163333,455396,622181,987217,3458949,1726628,2636165,3847740,7591607,3573470,6135001,13076235,ISGYO
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-83614,-80443,-364021,-860822,-74107,-121827,-239261,-302004,-23557,-61187,-167623,-121368,-87676,-194601,-209874,ISGYO
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-4257845,-7904388,-28723765,-59545434,11124793,9278705,-29753363,-28137314,-461621,-1770479,-2513966,68830069,102571300,118832837,149723229,ISGYO
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-4341459,-7984831,-29087787,-60406256,11050686,9156878,-29992625,-28439318,-485178,-1831666,-2681589,68708701,102483624,118638236,149513356,ISGYO
4CB,Serbest Nakit Akım,Free Cash Flow,-10283095,-12220075,-42103318,-171886052,-96758042,-102650719,-128670417,-88331593,1781557,8811758,19366373,104023963,114565420,93022472,125601826,ISGYO
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,24289992,32840937,59692191,246130700,13724738,45942596,42861661,94250836,-1042623,11541620,36727912,-25850730,-4978214,-55358532,-85795430,ISGYO
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-3358716,-6809236,-10580191,-30141796,-13089808,-34479244,-46885158,-77744302,-24977055,-49564739,-77770598,-100401217,-13728711,-28013768,-33533953,ISGYO
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,20931275,26031701,49112000,215988904,634930,11463352,-4023497,16506534,-26019678,-38023119,-41042685,-126251947,-18706925,-83372300,-119329383,ISGYO
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,10648180,13811626,7008682,44102853,-96123112,-91187366,-132693914,-71825058,-24238121,-29211361,-21676312,-22227984,95858495,9650172,6272443,ISGYO
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,273383,1111639,2262591,56183991,1592053,11613882,10673868,9679881,81549,148357,285864,288359,230792,306247,266738,ISGYO
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,10921563,14923265,9271273,100286844,-94531058,-79573485,-122020046,-62145177,-24156572,-29063004,-21390448,-21939625,96089287,9956419,6539182,ISGYO
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISGYO
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,9876238,9269928,8671934,22573013,124317357,128592197,124931175,123684885,30731502,31895960,33590518,32984355,10311744,10573021,11027131,ISGYO
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,20797801,24193193,17943207,122859857,29786299,52103255,5306308,36278797,6825134,3056277,13894480,12960619,109035786,21609961,19418596,ISGYO
