FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,12793845,13656367,14479363,24347820,13835093,10876672,9945240,20854069,11950095,10704672,10005882,12649422,11428984,11521026,10552099,DMSAS
2AAGAB,Diğer Borçlar,Other Short-Term Loans,364692,386150,195923,316422,146044,111158,137814,315473,287006,272347,212722,225163,165124,172335,153349,DMSAS
2AAGAC,Müşteri Söz. Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,32298,76679,73543,92135,66303,83239,126345,177524,3858,51931,55535,72730,68232,112783,63518,DMSAS
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2AAGE,Borç Karşılıkları,Short-Term Provisions,671194,748043,795380,1339408,683278,531727,1136122,4025806,689491,791127,891322,1001219,833948,769089,975599,DMSAS
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,702751,580162,668241,1107090,1912935,986853,1689787,1904420,1884627,1806326,1389248,2151033,1904578,1390470,1357278,DMSAS
2AAGG,(Ara Toplam),(Subtotal),28940088,35043821,42377431,82072769,60468129,45812856,45992897,67530248,41875838,42554676,45054079,41123509,34420664,35092934,32239521,DMSAS
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,5741743,5329311,3637407,5525070,9680295,10017396,5157975,6362228,4247769,4367097,4280272,6202604,4417872,4807892,4099721,DMSAS
2BA,Finansal Borçlar,Long-Term Financial Loans,3381315,3002002,1323231,460497,7446644,7447616,3482470,5288048,3133246,3234299,2895863,3717993,2543897,2735613,2098838,DMSAS
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BBB,Diğer Borçlar,Other Long-Term Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,2360428,2327308,2314176,5064572,2233651,2261341,927872,1074180,1114522,1132799,1384409,2484611,1873976,2072279,2000883,DMSAS
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,0,0,0,0,0,308439,747633,0,0,0,0,0,0,0,0,DMSAS
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2N,Özkaynaklar,SHAREHOLDERS EQUITY,13880508,11964107,11705970,28552966,20425894,12866085,13360293,38337913,31862634,32889843,33039052,40917465,33214887,32098054,32520380,DMSAS
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,13880508,11964107,11705970,28552966,20425894,12866085,13360293,38337913,31862634,32889843,33039052,40917465,33214887,32098054,32520380,DMSAS
2OA,Ödenmiş Sermaye,Share Capital,3580318,5991109,5390225,5338458,5211645,3865541,3646175,3390831,6183604,6081745,5850947,5658701,5286292,5023560,4809820,DMSAS
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,0,0,0,0,0,0,0,0,0,16097,20752,17011,17137,17639,DMSAS
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,447188,630255,567043,3289409,548257,406649,383572,3016561,2192064,2337161,2449006,3157133,2588026,2607125,2683529,DMSAS
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),5746365,1432734,1289036,1844370,-4306213,-3193971,-3012716,-10670682,-3464131,-3693429,-3870178,-4989235,-6565883,-6614337,-6808177,DMSAS
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),998502,1292099,2199310,-13480215,-1055065,-1506275,-374686,5903593,1228671,185587,-1108920,-3020486,-443529,-1754087,-2249725,DMSAS
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,3108134,2617910,2260355,31560943,20027271,13294141,12717948,36697610,25722426,27978779,29702100,38651616,32332970,32818657,34067295,DMSAS
2ODA,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,48562338,52337238,57720808,116150805,90574318,68696336,64511164,112230388,77986241,79811616,82373404,88243578,72053423,71998879,68859622,DMSAS
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3C,Satış Gelirleri,Net Sales,22135546,47682769,71219575,165579402,53621491,99604465,122711219,173419225,35537436,67727774,100618785,132415206,19646141,41841486,63389414,DMSAS
3CA,Satışların Maliyeti (-),Cost Of Sales,-19631173,-42335410,-63213189,-269832076,-56251774,-92787841,-115128355,-163184194,-32220628,-63118418,-95420810,-118007879,-18983053,-37524986,-57538841,DMSAS
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,2504373,5347359,8006386,-104252674,-2630283,6816623,7582864,10235031,3316808,4609356,5197975,14407327,663088,4316501,5850573,DMSAS
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),2504373,5347359,8006386,-104252674,-2630283,6816623,7582864,10235031,3316808,4609356,5197975,14407327,663088,4316501,5850573,DMSAS
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-775527,-1938568,-2839916,-7070312,-1543886,-2879158,-3453449,-4783316,-1009956,-1954755,-3150366,-3924698,-721580,-1460271,-2184141,DMSAS
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-318454,-676882,-992455,-2833866,-1157027,-2402250,-2757695,-3479806,-648368,-1386373,-2599087,-4221792,-1050044,-1937179,-2976456,DMSAS
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-124451,-183024,-256497,-1143314,-270384,-779077,-663480,-974044,-153973,-543879,-997300,-1385103,-292971,-755013,-1146504,DMSAS
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,2553918,5011771,6074028,15445900,6952490,15789533,18243535,15799382,3966274,6704771,11769855,4947145,840173,2558924,3772509,DMSAS
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-1927012,-4436399,-5395658,-11576815,-7608123,-13040552,-15219372,-9615620,-4172994,-6448236,-9932568,-7122034,-510710,-1167320,-1540586,DMSAS
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,1912847,3124258,4595888,-111431082,-6257213,3505119,3732403,7181627,1297791,980884,288510,2700845,-1072044,1555642,1775396,DMSAS
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,1285941,2548885,3917518,-115300167,-5601579,756138,708239,997865,1504511,724349,-1548777,4875733,-1401507,164038,-456528,DMSAS
3HA,Yatırım Faaliyetlerinden Gelirler,None,710,4011,4822,9097,18323,18130,167335,153368,0,0,50309,47816,0,46324,99178,DMSAS
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,0,0,0,0,0,0,0,0,0,0,-11684,-12186,DMSAS
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,DMSAS
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,1913557,3128269,4600711,-111421985,-6238890,3523249,3899738,7334995,1297791,980884,338819,2748661,-1072044,1590281,1862388,DMSAS
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),177829,739105,1408816,3042510,1151950,4575147,4601937,5968489,1454964,2904887,5015312,6156202,349697,900118,1026697,DMSAS
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-1083506,-2392234,-3899658,86998679,3813128,-13678736,-9911794,-6521674,-1665578,-4182657,-6616908,-13699363,-695967,-5276311,-6455344,DMSAS
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,710,4011,4822,9097,18323,18130,167335,153368,0,0,50309,47816,0,34640,86992,DMSAS
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,1007879,1475139,2109869,-21380796,-1273812,-5580341,-1410119,6781810,1087177,-296886,-1262777,-4794499,-1418313,-2785912,-3566259,DMSAS
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,39989,-26390,454167,6183010,-4431738,2552440,-2573037,524750,685475,557533,-302463,1547010,955480,922852,1145089,DMSAS
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-76667,-317956,-18328,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,116656,291566,472495,6183010,-4431738,2552440,-2573037,524750,685475,557533,-302463,1547010,955480,922852,1145089,DMSAS
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,1047868,1448750,2564036,-15197786,-5705550,-3027900,-3983156,7306560,1772652,260647,-1565240,-3247490,-462833,-1863060,-2421170,DMSAS
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DMSAS
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,1047868,1448750,2564036,-15197786,-5705550,-3027900,-3983156,7306560,1772652,260647,-1565240,-3247490,-462833,-1863060,-2421170,DMSAS
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DMSAS
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
3Z,Ana Ortaklık Payları,Parent Shares,1047868,1448750,2564036,-15197786,-5705550,-3027900,-3983156,7306560,1772652,260647,-1565240,-3247490,-462833,-1863060,-2421170,DMSAS
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,-0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,DMSAS
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,DMSAS
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,DMSAS
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,-0,-0,0,0,0,-0,-0,-0,-0,-0,DMSAS
4B,Amortisman Giderleri,Depreciation & Amortization,367465,705861,1010149,9903260,1736675,4632210,5100551,3602840,1402165,2918520,4648002,5956849,1083021,2244147,3826096,DMSAS
4BA,Kıdem Tazminatı,Severance Payments,37703,72040,113963,326944,58158,159236,111031,111657,35595,72371,171380,330978,57907,121861,170094,DMSAS
4BB,Finansman Giderleri,Financial Expenses,-1083506,-2392234,-3899658,86998679,3813128,-13678736,-9911794,-6521674,-1665578,-4182657,-6616908,-13699363,-695967,-5276311,-6455344,DMSAS
4BC,Yurtiçi Satışlar,Domestic Sales,14560740,29128938,41883634,110883951,31066812,63477843,91283579,137312234,30375745,23851972,23875831,109172969,14424175,31590051,15178770,DMSAS
4BD,Yurtdışı Satışlar,Export Sales,7748222,18999508,30364455,57504346,14914145,29379360,36862285,43999029,8300010,7785412,7825800,30716959,5753706,11692372,4906747,DMSAS
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,1779091,4352035,2902734,-4858148,-7572759,-4299680,6524732,7209346,5208286,5249581,5723725,3565671,5710806,7739291,7335435,DMSAS
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,1779091,4352035,2902734,-4858148,-7572759,-4299680,6524732,7209346,5208286,5249581,5723725,3565671,5710806,7739291,7335435,DMSAS
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),1779091,4352035,2902734,-4858148,-7572759,-4299680,6524732,7209346,5208286,5249581,5723725,3565671,5710806,7739291,7335435,DMSAS
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-168558,-5145967,-11239716,-27456795,-18807614,14672534,15638454,21584918,2211561,-7612960,-6109452,7748795,-1170592,-1846451,-2687100,DMSAS
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,1047868,1448750,2564036,-15197786,-4832161,-2779931,-3983156,7306560,1772652,260647,-1565240,-3247490,-462833,-1863060,-2421170,DMSAS
4CAA,Düzeltmeler:,Adjustments:,715136,2322339,3090858,-14951950,-10482865,15758896,16538094,-481968,1234806,-6898070,-9125071,3349989,-100115,78099,-1135196,DMSAS
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,367465,705861,1010149,9903260,1736675,4632210,5100551,3602840,1402165,2918520,4648002,5956849,1083021,2244147,3826096,DMSAS
4CAC,Karşılıklardaki Değişim,Change in Provisions,-373299,-12500,301462,-140488,-2089923,1310606,1369887,3750214,-2970336,-1353832,-1855536,2728997,-76114,171046,-128592,DMSAS
4CAD,Diğer Gelir/ Gider,Other Income / Expense,720969,1628977,1779247,-24714722,574477,13334792,-5683904,-12891439,-2802954,-4776590,-5318906,-6003454,-2054188,-3467402,-5204507,DMSAS
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),1763004,3771088,5654894,-30149737,-15315026,12978965,12554938,6824592,3007458,-6637424,-10690311,102500,-562949,-1784960,-3556366,DMSAS
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-1739839,-8450253,-16691898,2692941,-3312110,3846247,8353741,19325348,-347840,-485164,5247729,8709150,-249907,333037,1440591,DMSAS
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),23165,-4679165,-11037004,-27456795,-18627136,16825212,20908679,26149940,2659618,-7122587,-5442583,8811649,-812856,-1451923,-2115775,DMSAS
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-191723,-466803,-202712,0,-180478,-2152678,-5270225,-4565023,-448056,-490372,-666870,-1062855,-357735,-394528,-571325,DMSAS
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-755101,-2301991,-3150101,-9240524,-11107641,-30796071,-14590715,-12608713,-533682,-1587412,-1576425,-2346579,-37175,96876,14717,DMSAS
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-755101,-2301991,-3150101,-9240524,-11107641,-30796071,-14590715,-12608713,-533682,-1587412,-1576425,-2346579,-37175,96876,14717,DMSAS
4CB,Serbest Nakit Akım,Free Cash Flow,-923659,-7447959,-14389817,-36697319,-29915255,-16123537,1047739,8976205,1677880,-9200372,-7685877,5402216,-1207767,-1749574,-2672383,DMSAS
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,3047024,11155858,18811322,28450950,24696827,25995536,3867248,-5326237,-4926023,-4250118,-2035644,-20343297,-1040603,136032,-3437213,DMSAS
4CBB,Temettü Ödemeleri,Dividends Paid,0,-596846,-558344,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,4292314,4152027,3837867,0,0,0,DMSAS
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-412117,-953262,-1667063,4491225,1107077,2393911,6427663,10731668,2058663,4473398,5849940,6087369,1165298,2644197,4072194,DMSAS
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,2634906,9605750,16585915,32942176,25803904,28389447,10294911,5405431,-2867360,4515594,7966323,-10418061,124695,2780229,634980,DMSAS
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,1711248,2157792,2196098,-3755143,-4111351,12265910,11342649,14381635,-1189480,-4684778,280446,-5015845,-1083072,1030655,-2037403,DMSAS
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,0,0,0,1295878,3765377,4985169,0,745494,1800985,2817989,6176993,-5100655,-472515,-755180,1117363,DMSAS
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,1711248,2157792,2196098,-2459265,-345974,17251079,11342649,15127130,611505,-1866789,6457439,-10116500,-1555587,275475,-920040,DMSAS
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMSAS
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,2443584,2293775,2145806,5562739,15943136,3248276,3156280,3124319,13145039,16085649,16940098,16594053,4682490,4529085,4393875,DMSAS
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,4154831,4451567,4341903,3103474,15597162,20499355,14498929,18251449,13756544,14218859,23397537,6477552,3126903,4804560,3473835,DMSAS
